id,track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2VZvtfyuAXBQ44tIHZg9KA,ABC,The Jackson 5,ABC,0.705,0.588,7,-8.584,0,0.0328,0.0026,0.0,0.0717,0.287,130.082,169091
2PjQpv2oiIQ91zmdbL5mcD,ABC,The Jackson 5,ABC,0.775,0.564,4,-6.896,0,0.154,0.0275,0.0,0.252,0.448,120.01,169091
4ox6mZKzv55IHFB5dYd853,ABC,The Jackson 5,ABC,0.922,0.535,9,-6.438,0,0.555,0.0856,0.0,0.0806,0.656,140.139,72464
2M3dJRBiqyxi60YiuWziiS,ABC,The Jackson 5,ABC,0.932,0.384,4,-9.621,1,0.305,0.119,0.0,0.0969,0.38,120.005,166844
6gg4HPUJk7WwyGmtcceft5,ABC,The Jackson 5,ABC,0.885,0.787,9,-3.932,0,0.0426,0.0308,0.0,0.138,0.28,130.062,105221
25EQ1EYpBTC26cRRoiLsTf,ABC,The Jackson 5,ABC,0.85,0.458,1,-6.623,1,0.206,0.00487,0.0,0.122,0.419,141.997,180454
7qa6GccyfW5kQ1BX5mmEWx,ABC,The Jackson 5,ABC,0.982,0.437,5,-10.045,0,0.214,0.0019,0.0,0.165,0.225,117.036,93100
50ap2PBZrjQnja2EkEavVT,ABC,The Jackson 5,ABC,0.843,0.595,9,-7.896,1,0.0653,0.101,7.31e-06,0.251,0.224,120.004,116088
5OMNVzNkXIs6HP4tnExf5m,ABC,The Jackson 5,ABC,0.775,0.324,1,-9.067,1,0.0581,0.774,0.0,0.109,0.0872,130.044,194090
6A3N9Q84nIhQyKGMNHotbd,ABC,The Jackson 5,ABC,0.906,0.482,5,-10.449,0,0.0448,0.0762,0.000317,0.0689,0.226,114.044,141009
3bNg9IaJzfJdEgYGNMkQbC,ABC,The Jackson 5,ABC,0.642,0.688,9,-5.83,1,0.0701,0.0024,2.96e-05,0.175,0.363,125.135,168647
3gnfYD3HzIkAlmi1na0CAS,ABC,The Jackson 5,ABC,0.833,0.339,8,-11.207,1,0.0767,0.00141,9.9e-05,0.111,0.253,127.985,154227
2I7L7GGv4pHpSFRoC0ligx,ABC,The Jackson 5,ABC,0.783,0.683,2,-7.958,1,0.0308,0.0216,0.0,0.0876,0.323,115.0,187899
0Gdn7Fx2WpgNPTeObqJL0j,ABC,The Jackson 5,ABC,0.891,0.374,0,-9.409,1,0.0423,0.0937,0.0039,0.107,0.475,113.645,148062
4pcqfnVVPweVcKdOSrkEor,ABC,The Jackson 5,ABC,0.702,0.47,2,-11.574,1,0.0632,0.23,0.000538,0.337,0.108,127.993,124186
7oGAGUHzpeRA09lENtACsI,ABC,The Jackson 5,ABC,0.622,0.648,9,-6.884,0,0.0379,0.00125,1.41e-05,0.106,0.114,115.011,152424
6VvhtZPsz4HDvDV3v8uAsY,ABC,The Jackson 5,ABC,0.473,0.562,3,-7.83,1,0.0399,0.258,4.96e-05,0.0814,0.153,115.003,187429
0w8jJRXo2kKD4OjlJpsHni,ABC,The Jackson 5,ABC,0.786,0.41,11,-6.767,0,0.0621,0.268,3.66e-05,0.0805,0.276,128.998,167967
2oUuLLKS8WbF7ELJcwbqms,ABC,The Jackson 5,ABC,0.728,0.735,1,-3.961,1,0.307,0.043,0.0,0.34,0.225,139.128,151041
54gHDDVJAgllRLH84NJ4Q7,ABC,The Jackson 5,ABC,0.745,0.688,6,-9.263,0,0.103,0.264,0.00906,0.077,0.522,114.997,107750
0gLaMIBabfO1RjpiKJLD6g,ABC,The Jackson 5,ABC,0.766,0.489,9,-8.159,1,0.34,0.00277,0.0,0.0984,0.319,75.537,146207
2YxDCIQuaC4N7dnEk3xtor,ABC,The Jackson 5,ABC,0.673,0.779,9,-5.798,0,0.0564,0.00493,0.0,0.0821,0.226,139.983,130064
2XT4tF5bnKqmxZi6rxN43d,ABC,The Jackson 5,ABC,0.727,0.846,8,-3.555,1,0.194,0.0245,0.0,0.143,0.529,131.984,145568
4zoYSZrDb3EUPWlDi2OwAC,ABC,The Jackson 5,ABC,0.734,0.724,11,-5.648,1,0.267,0.0133,0.0,0.248,0.256,85.025,203294
44gZSuP2nPUvab9ajBrnVM,ABC,The Jackson 5,ABC,0.856,0.548,8,-6.658,1,0.205,0.0977,0.0,0.115,0.312,130.063,199987
0gpFiquPvir7e3RrM4kii9,ABC,The Jackson 5,ABC,0.787,0.743,1,-4.206,1,0.0642,0.061,0.0,0.294,0.454,102.076,300000
0uqDtgvijc8cHZ7nBdm6um,ABC,The Jackson 5,ABC,0.931,0.522,5,-6.488,1,0.177,0.0943,0.00146,0.0719,0.252,134.941,131616
4Nbi6hJWVqM7Ois9G2KKjC,ABC,The Jackson 5,ABC,0.785,0.607,1,-5.103,1,0.0953,0.0554,0.0,0.179,0.168,128.077,176040
1Tx9d3LttUbrogmblhfQKY,ABC,The Jackson 5,ABC,0.676,0.486,0,-9.732,1,0.0302,0.124,0.126,0.0937,0.218,120.994,254440
6s1uObcOTyiLlm22qRf12y,ABC,The Jackson 5,ABC,0.917,0.418,6,-8.884,0,0.0667,0.504,0.021,0.0974,0.486,117.976,204965
2cFEmtq7p1GGEkQY1PJXdw,ABC,The Jackson 5,ABC,0.892,0.559,11,-7.276,0,0.227,0.0246,4.3e-06,0.133,0.698,141.923,136901
6x2uJrJKDqtX5cMvDgUfL0,ABC,The Jackson 5,ABC,0.654,0.64,3,-11.063,0,0.377,0.0404,3.2e-05,0.117,0.655,139.914,363360
2kwxN1whHc0YR0cBHR5iOi,ABC,The Jackson 5,ABC,0.752,0.547,1,-8.555,1,0.0787,0.113,0.000249,0.107,0.161,111.962,201080
67T0J1IDGgRwNMp3vWYaVb,ABC,The Jackson 5,ABC,0.594,0.705,3,-5.276,0,0.0966,0.0871,0.0,0.154,0.21,91.715,242890
6oBL8TdQHEO7jeEdqECg37,ABC,The Jackson 5,ABC,0.762,0.41,8,-11.979,1,0.055,0.278,3.37e-05,0.157,0.0814,100.03,271404
0AQXOzjEG2ofwGrDyqUY7H,ABC,The Jackson 5,ABC,0.814,0.74,10,-5.438,0,0.0947,0.11,2.28e-05,0.12,0.191,120.098,183937
7dSRKGMpyc5agOf5ypOSfa,ABC,The Jackson 5,ABC,0.57,0.781,10,-6.616,0,0.0383,0.0378,1.27e-06,0.117,0.274,143.081,197347
5GHb5qmXRlQcqc3bLBh3XK,ABC,The Jackson 5,ABC,0.594,0.416,2,-10.474,1,0.325,0.136,0.0,0.174,0.405,139.935,343347
77BlDalyvVF3JH0aOxxUEZ,ABC,The Jackson 5,ABC,0.678,0.571,7,-8.363,1,0.0316,0.0246,0.000626,0.0833,0.079,119.983,182335
3DaXXVRXK7sWRNEugMe7s6,ABC,The Jackson 5,ABC,0.69,0.859,2,-3.44,1,0.173,0.24,2.18e-06,0.0709,0.348,157.956,268219
35su7ZktjYPHSIUSKlr7XD,ABC,The Jackson 5,ABC,0.8,0.824,8,-5.159,1,0.0604,0.0128,0.000221,0.0527,0.462,150.023,128000
0HO8pCseEpgozNi3z0R4bc,ABC,The Jackson 5,ABC,0.833,0.518,10,-10.126,0,0.349,0.0713,0.0,0.635,0.773,180.008,120000
22sH1NuABAHc4HMkDdKI9Z,ABC,The Jackson 5,ABC,0.918,0.413,4,-8.623,1,0.205,0.116,5.94e-06,0.0986,0.167,120.019,180062
59e7E2LMPZ2bhW5G6aCwX8,ABC,The Jackson 5,ABC,0.755,0.629,0,-8.284,1,0.312,0.32,0.0,0.126,0.591,143.083,188853
6Hr77eZSmaVGgH0vVulMUH,ABC,The Jackson 5,ABC,0.628,0.618,5,-8.4,0,0.313,0.0113,0.0,0.109,0.362,110.007,241520
4sY3JiBfTCqInH7Tov3dxx,ABC,The Jackson 5,ABC,0.859,0.445,2,-9.161,1,0.363,0.0353,0.0,0.16,0.147,140.045,249360
4WzGGGn4qmOBo9pQ447UvX,ABC,The Jackson 5,ABC,0.632,0.294,10,-15.016,1,0.0697,0.766,0.000639,0.0899,0.114,114.045,226320
0FVNtH31j9ToHycO6I6Ari,ABC,The Jackson 5,ABC,0.843,0.456,3,-10.541,0,0.23,0.535,0.00105,0.0624,0.34,132.04,145660
6P1D3pqzmoA69whUOwZ67u,ABC,The Jackson 5,ABC,0.48,0.425,8,-10.42,0,0.246,0.801,0.0,0.109,0.124,184.052,169568
0foRpYmPs9PHIAMyXa5bTc,ABC,The Jackson 5,ABC,0.845,0.735,0,-6.077,1,0.302,0.135,0.0,0.147,0.45,129.993,212120
1T5mVPJE6LilJ7f73L3UDo,ABC,The Jackson 5,ABC,0.668,0.805,1,-4.964,0,0.101,0.161,1.69e-06,0.139,0.31,150.021,166624
5rx3JmsVVq9OXPQQzoAdWs,ABC,The Jackson 5,ABC,0.904,0.445,0,-11.962,1,0.0445,0.43,1.15e-05,0.0944,0.213,99.976,165654
3u9HxfcMCFYwJ2R0nkpDWV,ABC,The Jackson 5,ABC,0.761,0.696,11,-5.811,0,0.241,0.114,0.0,0.559,0.272,114.957,258880
3WN499bxFDEFMbpSk8BnOq,ABC,The Jackson 5,ABC,0.929,0.561,1,-8.757,0,0.163,0.459,0.0331,0.134,0.122,109.98,157152
5O7aJIOY5BWvpCkQo23092,ABC,The Jackson 5,ABC,0.724,0.556,1,-10.659,1,0.148,0.161,3.68e-06,0.487,0.223,120.06,233932
5J5PXmMdQ2nh1lZOal8KmK,ABC,The Jackson 5,ABC,0.592,0.701,10,-4.014,0,0.0858,0.0451,0.0,0.327,0.282,129.501,280615
5BSz8sJO2YmKfNVQG7fq2J,ABC,The Jackson 5,ABC,0.772,0.786,1,-5.337,1,0.24,0.113,0.0,0.202,0.233,130.071,247055
6a90nkg7j6GRmq6LirQixa,ABC,The Jackson 5,ABC,0.59,0.781,8,-6.417,0,0.326,0.254,0.0,0.355,0.429,145.021,242498
5viCJ7GSQxVWUAPBVoV7IL,ABC,The Jackson 5,ABC,0.726,0.619,8,-5.71,0,0.163,0.103,0.0,0.242,0.485,140.072,279137
737gwrDNwTCAwAjy02FSMO,ABC,The Jackson 5,ABC,0.756,0.746,1,-6.397,1,0.142,0.236,0.0,0.0999,0.0793,103.978,168883
2aQwdBWk4vSPWk1Csgtzdo,ABC,The Jackson 5,ABC,0.724,0.843,3,-6.74,0,0.0617,0.517,0.0,0.12,0.811,152.043,207214
6bcnokzOVQxpn0quzHj6vc,ABC,The Jackson 5,ABC,0.771,0.821,11,-3.387,0,0.192,0.00349,6.43e-05,0.108,0.507,113.971,236106
3oy9CClx1zCGnhzse9AvDu,ABC,The Jackson 5,ABC,0.659,0.797,4,-5.659,0,0.121,0.203,0.0,0.329,0.727,106.013,335464
0WNXVZdpdt9ZKtI7VDujaF,ABC,The Jackson 5,ABC,0.756,0.773,7,-6.574,0,0.316,0.0948,6.19e-05,0.453,0.541,153.998,286825
2QCGHyr396f2Ae7ke3dtW1,ABC,The Jackson 5,ABC,0.873,0.744,2,-9.627,1,0.13,0.0196,0.0,0.169,0.305,123.006,244637
1V8vBnNg23aXp18UGw4usD,ABC,The Jackson 5,ABC,0.745,0.539,1,-9.151,1,0.0692,0.0103,0.0262,0.217,0.142,119.947,240053
6aR3AnjuC46i02t0PYVoCi,ABC,The Jackson 5,ABC,0.847,0.704,4,-4.736,1,0.0642,0.238,0.0,0.131,0.742,114.007,269531
6PSljWlAi8Hc0AnCibT6o1,ABC,The Jackson 5,ABC,0.686,0.783,11,-5.915,0,0.232,0.0324,0.0,0.107,0.345,153.937,127883
5lIeDzxqfokLoPVkjYljPa,ABC,The Jackson 5,ABC,0.753,0.481,0,-9.513,0,0.0568,0.00176,0.000197,0.143,0.407,123.99,201290
2xgX6htrEkyF90i6cwnOf6,ABC,The Jackson 5,ABC,0.65,0.638,8,-5.94,1,0.127,0.207,0.0,0.266,0.418,134.044,214827
2ugT3JzN6DOzrC5p721esX,ABC,The Jackson 5,ABC,0.751,0.423,1,-9.45,1,0.355,0.0451,0.0,0.0827,0.292,139.983,171429
3b7hVV4oRD0E6Ne0eFnatQ,ABC,The Jackson 5,ABC,0.883,0.488,7,-8.636,1,0.128,0.107,0.0,0.251,0.304,109.032,231973
4bsGRRAze60B5LAcEle3Ec,ABC,The Jackson 5,ABC,0.721,0.73,1,-8.887,1,0.259,0.178,0.0,0.394,0.39,88.504,171991
1DCQViLcY9UTrfHPtPo0NK,ABC,The Jackson 5,ABC,0.789,0.423,2,-11.438,0,0.119,0.0964,0.0,0.148,0.196,119.947,240000
1XItJ0hLAnMxGB0Ibkta72,ABC,The Jackson 5,ABC,0.731,0.631,9,-7.006,1,0.155,0.106,0.0,0.22,0.513,131.977,210747
75Rqgo4qZaWsoKRlvblABZ,ABC,The Jackson 5,ABC,0.857,0.479,1,-7.392,1,0.206,0.141,0.0,0.127,0.0396,139.953,193773
2QeQNF182V61Im0QpjdVta,ABC,The Jackson 5,ABC,0.603,0.649,11,-5.887,1,0.117,0.105,0.0,0.712,0.343,128.815,231827
4MukZU7Qk8AJQdGAjetjs7,ABC,The Jackson 5,ABC,0.934,0.548,4,-6.976,0,0.262,0.00801,0.0,0.314,0.164,119.961,201475
4DLtFH4BB0PuFEDZpYsHYD,ABC,The Jackson 5,ABC,0.852,0.646,1,-5.739,0,0.163,0.0149,0.0,0.256,0.19,130.061,216059
3PLHEJsJTGsDg2ExhxZetY,ABC,The Jackson 5,ABC,0.77,0.609,9,-6.38,1,0.372,0.00624,0.000121,0.128,0.293,140.15,93727
2v2UElrbnfcDS7yO6ehn4O,ABC,The Jackson 5,ABC,0.792,0.455,3,-8.512,1,0.201,0.205,4.01e-06,0.109,0.287,133.932,136119
2j91CgtRZJ4Jobg2LGyrS8,ABC,The Jackson 5,ABC,0.459,0.639,8,-7.872,0,0.414,0.159,0.0,0.237,0.569,82.662,208827
4ISLRAqJbSgvkqRgiCaikS,ABC,The Jackson 5,ABC,0.646,0.647,11,-8.361,0,0.168,0.0633,0.0,0.346,0.185,123.994,176040
3I91E0UZHgLK8x2X3ti9Fe,ABC,The Jackson 5,ABC,0.747,0.442,10,-9.567,0,0.108,0.249,0.0,0.116,0.065,119.983,144000
0exuxANbzqkR49MMR7qpjv,ABC,The Jackson 5,ABC,0.788,0.656,1,-9.074,1,0.0554,0.00422,0.0,0.178,0.298,119.023,161345
6e6rM1SSBD5camZLhb43m4,ABC,The Jackson 5,ABC,0.811,0.477,11,-11.485,0,0.323,0.364,0.0,0.353,0.336,96.046,211775
60TbmViml7n1jUZksLR7Mq,ABC,The Jackson 5,ABC,0.862,0.668,1,-5.181,0,0.198,0.00605,0.0,0.156,0.532,84.809,120960
1CfPs7SODrTMWTK6lUxapK,ABC,The Jackson 5,ABC,0.722,0.564,2,-9.496,1,0.192,0.0236,2.69e-06,0.107,0.334,130.108,123298
4s3mtH4T50irWaOZwulczy,ABC,The Jackson 5,ABC,0.905,0.512,5,-8.119,1,0.0885,0.0997,0.0,0.104,0.344,118.038,228573
27eO3EGKIUU7yug1eOxUZu,ABC,The Jackson 5,ABC,0.577,0.646,0,-5.902,1,0.13,0.0913,4.18e-05,0.17,0.575,169.769,195093
3MnbXlC1N7GdS9M8HzA6no,ABC,The Jackson 5,ABC,0.777,0.662,1,-3.761,0,0.143,0.0518,0.0,0.168,0.4,142.059,200733
6bXOlIfGIWh7Tyn4oyvLQW,ABC,The Jackson 5,ABC,0.54,0.476,0,-8.658,1,0.111,0.13,0.000252,0.135,0.116,191.259,243440
42GcjriRK6srwHkfbkBqVl,ABC,The Jackson 5,ABC,0.397,0.69,2,-4.108,0,0.195,0.395,0.0,0.101,0.36,172.073,359800
5nIu0VwPOsjkF61zfevLKh,ABC,The Jackson 5,ABC,0.497,0.322,8,-10.358,1,0.0333,0.0194,7.72e-06,0.115,0.04,106.976,326947
2VgK91p2fUZ5iqm3hJHma6,ABC,The Jackson 5,ABC,0.611,0.464,10,-8.068,0,0.294,0.0171,0.214,0.0794,0.274,127.766,243413
4qikXelSRKvoCqFcHLB2H2,ABC,The Jackson 5,ABC,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,329320
2ciMs4JhQzm1V1fEsrBXus,ABC,The Jackson 5,ABC,0.722,0.639,10,-6.095,0,0.054,0.0285,5.78e-06,0.193,0.176,124.967,200030
6vbafkvao6NErZDTjh2sYC,ABC,The Jackson 5,ABC,0.857,0.601,2,-5.837,1,0.0782,0.00103,1.58e-05,0.149,0.279,147.076,218521
5ihDGnhQgMA0F0tk9fNLlA,ABC,The Jackson 5,ABC,0.861,0.448,2,-8.256,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,265213
5FX89IUKm9QJT9ymrmyK4k,ABC,The Jackson 5,ABC,0.865,0.472,11,-7.359,0,0.237,0.223,5.39e-05,0.109,0.843,130.011,192029
6gBFPUFcJLzWGx4lenP6h2,ABC,The Jackson 5,ABC,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
1o0EzsBSHobtC9LjtqtF6e,ABC,The Jackson 5,ABC,0.753,0.529,11,-7.712,1,0.105,0.00427,7.17e-05,0.273,0.0537,126.965,275504
1r0faljjM2b876iNoaDUh5,ABC,The Jackson 5,ABC,0.779,0.56,10,-7.564,0,0.253,0.258,0.0,0.241,0.421,142.032,287320
4X5f3vT8MRuXF68pfjNte5,ABC,The Jackson 5,ABC,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,233787
7iaw359G2XT14uTfV9feip,ABC,The Jackson 5,ABC,0.615,0.648,5,-3.792,0,0.22,0.0411,0.0,0.277,0.26,169.912,223147
4dASQiO1Eoo3RJvt74FtXB,ABC,The Jackson 5,ABC,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,243491
6I6NX6tjGsxFAsIfGzY9lJ,ABC,The Jackson 5,ABC,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747
3a1lNhkSLSkpJE4MSHpDu9,ABC,The Jackson 5,ABC,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293
3xtI5bXcenGY4yTN6ZMLRT,ABC,The Jackson 5,ABC,0.675,0.581,1,-9.729,0,0.296,0.0519,0.0,0.291,0.371,142.005,180938
2Ih217RCGAmyQR68Nn7Cqo,ABC,The Jackson 5,ABC,0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,232773
7GX5flRQZVHRAGd6B4TmDO,ABC,The Jackson 5,ABC,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707
6lrh9jZ1xoMwoErgPSj2rY,ABC,The Jackson 5,ABC,0.599,0.744,7,-8.72,1,0.0316,0.131,0.00275,0.0795,0.723,91.259,351267
6E39QsoWB7JjphPF9xCQSN,ABC,The Jackson 5,ABC,0.65,0.801,8,-2.178,1,0.0694,0.117,0.000231,0.347,0.356,124.123,268813
3aJW8kThBaB8rr8canVEod,ABC,The Jackson 5,ABC,0.417,0.324,2,-12.839,1,0.0846,0.0281,0.00454,0.0912,0.0324,120.124,174763
1NMYfyq8eE4qUCj2SXvrJd,ABC,The Jackson 5,ABC,0.86,0.625,2,-6.922,1,0.105,0.179,0.000136,0.3,0.221,120.994,233293
6joOV9D7y7TzWQprwrInUh,ABC,The Jackson 5,ABC,0.253,0.72,3,-6.969,0,0.0451,0.145,0.000366,0.0713,0.354,174.345,376040
6LgLU6uvxTOn7jRXVaerkF,ABC,The Jackson 5,ABC,0.749,0.543,1,-11.854,0,0.167,0.226,0.0,0.138,0.7,91.014,192079
40yJGQyEaBbIkXpwMFkXip,ABC,The Jackson 5,ABC,0.764,0.475,0,-12.618,1,0.114,0.345,0.0,0.14,0.34,129.974,243270
4XkOcWt0C2JX1s2RXybosk,ABC,The Jackson 5,ABC,0.812,0.648,2,-4.994,1,0.0887,0.0951,0.0,0.11,0.246,130.022,268115
0czWtA4to2hwb4fvSqcj6E,ABC,The Jackson 5,ABC,0.775,0.54,10,-7.695,0,0.19,0.162,7.76e-06,0.122,0.161,137.967,246045
5gaxkqkpv5fmX6IqTHmtgh,ABC,The Jackson 5,ABC,0.61,0.589,10,-7.25,0,0.0521,0.407,1.83e-05,0.129,0.205,129.936,177308
5UQ1cDe7Bb9OB9ZQcUvoS1,ABC,The Jackson 5,ABC,0.549,0.73,2,-8.938,1,0.58,0.0428,0.0,0.142,0.654,157.164,245280
5TXDeTFVRVY7Cvt0Dw4vWW,ABC,The Jackson 5,ABC,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027
7uuBfgY1vBCalrQRyyQhqs,ABC,The Jackson 5,ABC,0.681,0.659,9,-6.405,1,0.268,0.000856,8.17e-06,0.11,0.225,156.004,173294
3kxfsdsCpFgN412fpnW85Y,ABC,The Jackson 5,ABC,0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,326933
3XQY8kDjI8LARMIC9xkxQk,ABC,The Jackson 5,ABC,0.611,0.66,11,-5.883,1,0.0839,0.198,0.0,0.365,0.583,71.544,246387
1e1JKLEDKP7hEQzJfNAgPl,ABC,The Jackson 5,ABC,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812
3JWh19WsndEFg0UFRFeTiU,ABC,The Jackson 5,ABC,0.68,0.549,5,-8.277,0,0.244,0.0919,7.14e-05,0.548,0.29,162.874,265373
3DXncPQOG4VBw3QHh3S817,ABC,The Jackson 5,ABC,0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,288600
3B54sVLJ402zGa6Xm4YGNe,ABC,The Jackson 5,ABC,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902
4AFgK4wP1iD5i8BYaLr9Vf,ABC,The Jackson 5,ABC,0.807,0.736,7,-6.748,1,0.151,0.109,0.00729,0.104,0.54,154.023,242933
4PzovBqgnSHKd8opsP7IVM,ABC,The Jackson 5,ABC,0.758,0.646,7,-4.701,1,0.112,0.128,0.0,0.0778,0.589,155.955,197171
59J5nzL1KniFHnU120dQzt,ABC,The Jackson 5,ABC,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,235535
2fQrGHiQOvpL9UgPvtYy6G,ABC,The Jackson 5,ABC,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,220307
5ZIZgRrrDj60O0F5oA9bVz,ABC,The Jackson 5,ABC,0.856,0.54,6,-9.729,0,0.373,0.000985,1.55e-05,0.0854,0.387,158.05,162253
6PGoSes0D9eUDeeAafB2As,ABC,The Jackson 5,ABC,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400
1nX9KhK3Fff27SnrIor2Yb,ABC,The Jackson 5,ABC,0.796,0.5,1,-7.21,1,0.425,0.118,0.0,0.155,0.227,75.012,255560
19gEmPjfqSZT0ulDRfjl0m,ABC,The Jackson 5,ABC,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,194561
49zD0wr2S3d0lZPib0K4e1,ABC,The Jackson 5,ABC,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,237400
7MCs283jdifycrZoMPPynX,ABC,The Jackson 5,ABC,0.692,0.716,8,-7.086,1,0.0549,0.0065,0.0,0.0446,0.484,77.194,201721
2W4VOh7SNDK1OFzvT3H3FU,ABC,The Jackson 5,ABC,0.486,0.564,6,-6.93,0,0.303,0.015,0.0,0.306,0.604,132.026,279040
44AyOl4qVkzS48vBsbNXaC,ABC,The Jackson 5,ABC,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,182360
4QylPpokypCmaiCecvfrIM,ABC,The Jackson 5,ABC,0.49,0.249,7,-13.909,1,0.0342,0.856,9.72e-06,0.102,0.164,101.395,143160
5zA8vzDGqPl2AzZkEYQGKh,ABC,The Jackson 5,ABC,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707
2jsFRGqg1tLH3J6UFiR1Bc,ABC,The Jackson 5,ABC,0.515,0.32,0,-8.007,1,0.038,0.606,0.0,0.122,0.311,116.293,172253
2dlxN435ZY9ruxGYND2Hq0,ABC,The Jackson 5,ABC,0.512,0.499,0,-6.485,1,0.0519,0.809,2.22e-05,0.284,0.51,78.907,144427
0bfvHnWWOeU1U5XeKyVLbW,ABC,The Jackson 5,ABC,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,203680
7jmHyHMEqm9MJWiMAneF05,ABC,The Jackson 5,ABC,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,175493
27K3ZDS5B4fwjhwyihrdzC,ABC,The Jackson 5,ABC,0.524,0.543,11,-9.889,1,0.0397,0.734,0.0,0.275,0.877,128.091,125507
1e0hllQ23AG0QGFgezgLOq,ABC,The Jackson 5,ABC,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,125667
7DD7eSuYSC5xk2ArU62esN,ABC,The Jackson 5,ABC,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,139560
3H7sv3Krffn15BufUuXzf3,ABC,The Jackson 5,ABC,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653
3xMSaDC9TU6AQJIsxQB7MK,ABC,The Jackson 5,ABC,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,230387
4hHbeIIKO5Y5uLyIEbY9Gn,ABC,The Jackson 5,ABC,0.574,0.338,6,-11.376,1,0.042,0.845,0.0,0.165,0.493,67.008,199093
2y8Eez5cFFf2JzD546LThM,ABC,The Jackson 5,ABC,0.657,0.26,7,-14.251,1,0.0521,0.474,0.0,0.0656,0.378,119.358,147000
3NfxSdJnVdon1axzloJgba,ABC,The Jackson 5,ABC,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,216773
48i055G1OT5KxGGftwFxWy,ABC,The Jackson 5,ABC,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,178933
67csrS6po7IyXfwds4azjr,ABC,The Jackson 5,ABC,0.346,0.716,0,-10.001,1,0.0735,0.571,0.0,0.189,0.904,184.499,119800
2yNWwardt8VzlpNBWrGYD6,ABC,The Jackson 5,ABC,0.566,0.482,6,-13.047,1,0.0411,0.301,0.0,0.269,0.856,109.046,170600
6RrXd9Hph4hYR4bf3dbM6H,ABC,The Jackson 5,ABC,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,165000
29U7stRjqHU6rMiS8BfaI9,ABC,The Jackson 5,ABC,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227
1UE2mIj6uy9Tip2cvQx5xu,ABC,The Jackson 5,ABC,0.674,0.552,7,-9.408,1,0.032,0.685,2.63e-05,0.102,0.963,122.753,171027
1mqlc0vEP9mU1kZgTi6LIQ,ABC,The Jackson 5,ABC,0.693,0.911,9,-3.691,1,0.0305,0.183,0.000107,0.3,0.982,125.895,216520
3b0EOvScbZUc0qJx0E1L2z,ABC,The Jackson 5,ABC,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68e-05,0.366,0.887,98.359,176333
0DcrhZ12WcCqruCs8ibXSf,ABC,The Jackson 5,ABC,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,164733
1H5IfYyIIAlgDX8zguUzns,ABC,The Jackson 5,ABC,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280
